item	itemLabel	wordnet_id	MESH	CUI	ICD-10	SNOMED-CT	wordnet30_id	sense
http://www.wikidata.org/entity/Q34820	Santo Domingo	08770126-n					08752293-n	capital_of_the_dominican_republic%1:15:00:: santo_domingo%1:15:00:: ciudad_trujillo%1:15:00::
http://www.wikidata.org/entity/Q43115	saint	10566702-n	D018597				10547145-n	saint%1:18:03::
http://www.wikidata.org/entity/Q43115	saint	10566407-n	D018597				10546850-n	holy_person%1:18:00:: saint%1:18:00:: angel%1:18:03:: holy_man%1:18:00::
http://www.wikidata.org/entity/Q46124	sanatorium	04140580-n					04133497-n	sanatorium%1:06:00:: sanitarium%1:06:00:: sanatarium%1:06:00::
http://www.wikidata.org/entity/Q49908	sampling	06036061-n					06026635-n	sample_distribution%1:09:00:: sampling%1:09:00:: sample%1:09:01::
http://www.wikidata.org/entity/Q49908	sampling	00162708-n					00161888-n	sampling%1:04:00::
http://www.wikidata.org/entity/Q58958	Sanderling	02032032-n					02029378-n	crocethia_alba%1:05:00:: sanderling%1:05:00::
http://www.wikidata.org/entity/Q62181	Salamandra	01631917-n	D012454				01629276-n	salamander%1:05:00::
http://www.wikidata.org/entity/Q81882	Santos	08875622-n					08856630-n	santos%1:15:00::
http://www.wikidata.org/entity/Q91398	sandbag	04141091-n					04134008-n	sandbag%1:06:00::
http://www.wikidata.org/entity/Q126683	Saiga antelope	02428822-n					02426176-n	saiga_tatarica%1:05:00:: saiga%1:05:00::
http://www.wikidata.org/entity/Q134459	Batis	11848010-n					11827541-n	saltwort%1:20:01:: batis_maritima%1:20:00::
http://www.wikidata.org/entity/Q137952	Triplochiton scleroxylon	12222455-n					12201938-n	obeche%1:20:00:: samba%1:20:00:: arere%1:20:00:: obechi%1:20:00:: triplochiton_scleroxcylon%1:20:00::
http://www.wikidata.org/entity/Q142274	sandpaper	14874050-n					14849880-n	emery_paper%1:27:00:: sandpaper%1:27:00::
http://www.wikidata.org/entity/Q152416	samizdat	06282273-n					06271620-n	samizdat%1:10:00:: underground_press%1:10:00::
http://www.wikidata.org/entity/Q156625	Carthamus tinctorius	11966520-n	D031187				11946051-n	safflower%1:20:00:: carthamus_tinctorius%1:20:00:: false_saffron%1:20:00::
http://www.wikidata.org/entity/Q156932	Onobrychis	12572814-n					12552309-n	onobrychis_viciaefolia%1:20:00:: holy_clover%1:20:00:: onobrychis_viciifolia%1:20:00:: sanfoin%1:20:00:: esparcet%1:20:00:: sainfoin%1:20:00::
http://www.wikidata.org/entity/Q157846	Sanicula europaea	12964203-n					12943443-n	sanicle%1:20:00:: snakeroot%1:20:01::
http://www.wikidata.org/entity/Q158361	Rubus spectabilis	12677670-n					12656909-n	rubus_spectabilis%1:20:00:: salmonberry%1:20:01::
http://www.wikidata.org/entity/Q159565	Salix caprea	12748061-n					12727301-n	sallow%1:20:00::
http://www.wikidata.org/entity/Q162126	Samoan Islands	09013552-n	D018947				08991182-n	samoan_islands%1:15:00:: samoa%1:15:01::
http://www.wikidata.org/entity/Q169251	sadness	04638827-n	D000078602				04631470-n	sadness%1:07:00:: lugubriousness%1:07:00:: gloominess%1:07:00::
http://www.wikidata.org/entity/Q179615	salinity	05000782-n	D054712				04993604-n	brininess%1:07:00:: salinity%1:07:00::
http://www.wikidata.org/entity/Q179723	sacrifice	00228462-n					00227595-n	ritual_killing%1:04:00:: sacrifice%1:04:00::
http://www.wikidata.org/entity/Q179904	hourglass	04141715-n					04134632-n	sandglass%1:06:00::
http://www.wikidata.org/entity/Q180362	sacrilege	00747885-n					00746587-n	sacrilege%1:04:00:: desecration%1:04:00:: profanation%1:04:00:: blasphemy%1:04:00::
http://www.wikidata.org/entity/Q182651	Samaritan	10569205-n					10549648-n	samaritan%1:18:00::
http://www.wikidata.org/entity/Q182878	dust storm	11468490-n					11448153-n	dust_storm%1:19:00:: sandstorm%1:19:00:: duster%1:19:00:: sirocco%1:19:00::
http://www.wikidata.org/entity/Q184238	Salmonidae	02537190-n	D012487				02534559-n	salmonid%1:05:00::
http://www.wikidata.org/entity/Q184395	seawater	15033414-n	D012623				15008847-n	brine%1:27:00:: saltwater%1:27:00:: seawater%1:27:00::
http://www.wikidata.org/entity/Q192416	Chaetognatha	01926950-n					01924309-n	sagitta%1:05:00::
http://www.wikidata.org/entity/Q194189	sale	01116934-n					01114824-n	sale%1:04:00::
http://www.wikidata.org/entity/Q201703	sandarac	11663805-n					11643354-n	sandarach%1:20:00:: sandarac%1:20:00::
http://www.wikidata.org/entity/Q218778	sago	15079174-n					15054607-n	sago%1:27:00::
http://www.wikidata.org/entity/Q229337	Sambar	02434274-n					02431628-n	cervus_unicolor%1:05:00:: sambar%1:05:00:: sambur%1:05:00::
http://www.wikidata.org/entity/Q241337	shamisen	04139686-n					04132603-n	shamisen%1:06:00:: samisen%1:06:00::
http://www.wikidata.org/entity/Q275573	Carnegiea gigantea	11864840-n					11844371-n	saguaro%1:20:00:: carnegiea_gigantea%1:20:00:: sahuaro%1:20:00::
http://www.wikidata.org/entity/Q275792	saline solution	14614473-n	D000077330	C0036082			14590293-n	saline_solution%1:27:00:: saline%1:27:00::
http://www.wikidata.org/entity/Q312160	Sansevieria	12501400-n	D031444				12480895-n	sansevieria%1:20:00:: bowstring_hemp%1:20:01::
http://www.wikidata.org/entity/Q317309	mental health	14402906-n	D008603				14379501-n	saneness%1:26:00:: sanity%1:26:00::
http://www.wikidata.org/entity/Q326648	salmonellosis	14093229-n	D012480	C0036114			14069747-n	salmonellosis%1:26:00::
http://www.wikidata.org/entity/Q326648	salmonellosis	14093229-n	D012480	C0036117			14069747-n	salmonellosis%1:26:00::
http://www.wikidata.org/entity/Q339027	Santalum	12756212-n	D032123				12735452-n	sandalwood%1:20:00::
http://www.wikidata.org/entity/Q382736	sanctuary	04140731-n					04133648-n	sanctuary%1:06:02::
http://www.wikidata.org/entity/Q383182	Black-bellied Sandgrouse	01818242-n					01815601-n	sandgrouse%1:05:00:: sand_grouse%1:05:00::
http://www.wikidata.org/entity/Q397436	sallet	04137990-n					04130907-n	salade%1:06:00:: sallet%1:06:00::
http://www.wikidata.org/entity/Q413672	basic red 2	15026067-n	C009195				15001500-n	safranine%1:27:00:: saffranine%1:27:00:: safranin%1:27:00::
http://www.wikidata.org/entity/Q496805	saline water	15033414-n	D000068357				15008847-n	brine%1:27:00:: saltwater%1:27:00:: seawater%1:27:00::
http://www.wikidata.org/entity/Q576342	salon	04138196-n					04131113-n	salon%1:06:01::
http://www.wikidata.org/entity/Q576342	salon	04138098-n					04131015-n	salon%1:06:00::
http://www.wikidata.org/entity/Q676731	Salpiglossis	12933430-n					12912670-n	salpiglossis%1:20:00::
http://www.wikidata.org/entity/Q690700	sandwich board	04142201-n					04135118-n	sandwich_board%1:06:00::
http://www.wikidata.org/entity/Q694527	Indo-Pacific sailfish	02632911-n					02630281-n	sailfish%1:05:00::
http://www.wikidata.org/entity/Q723464	Sambuca	07927489-n					07911249-n	sambuca%1:13:00::
http://www.wikidata.org/entity/Q849944	safari	00310732-n					00309906-n	safari%1:04:00:: campaign%1:04:01:: hunting_expedition%1:04:00::
http://www.wikidata.org/entity/Q858893	salute	06645548-n					06633041-n	military_greeting%1:10:00:: salute%1:10:01::
http://www.wikidata.org/entity/Q889257	Tragopogon	12047691-n	D031188				12027222-n	oyster_plant%1:20:00:: tragopogon_porrifolius%1:20:00:: vegetable_oyster%1:20:00:: salsify%1:20:00::
http://www.wikidata.org/entity/Q901944	sanguine	04970288-n					04963111-n	sanguine%1:07:00::
http://www.wikidata.org/entity/Q908054	salvinorins	04139139-n					04132056-n	salvinorin%1:06:00::
http://www.wikidata.org/entity/Q941639	Tragopogon porrifolius	12048007-n					12027538-n	salsify%1:20:02:: oyster_plant%1:20:02::
http://www.wikidata.org/entity/Q941639	Tragopogon porrifolius	07751028-n					07735052-n	salsify%1:13:00::
http://www.wikidata.org/entity/Q949149	sanitation	00255282-n	D012499				00254415-n	sanitisation%1:04:00:: sanitization%1:04:00:: sanitation%1:04:00::
http://www.wikidata.org/entity/Q1018075	Butterbrot	01668976-v					01665081-v	sandwich%2:36:00::
http://www.wikidata.org/entity/Q1068611	Salpidae	01472364-n					01469723-n	salpa%1:05:00:: salp%1:05:00::
http://www.wikidata.org/entity/Q1111359	Salvia officinalis	12885305-n	D027543				12864545-n	salvia%1:20:00:: sage%1:20:00::
http://www.wikidata.org/entity/Q1135531	Samoans	09748613-n					09729271-n	samoan%1:18:00::
http://www.wikidata.org/entity/Q1313540	safety curtain	04133642-n					04126541-n	safety_curtain%1:06:00::
http://www.wikidata.org/entity/Q1346922	saddlebag	04131199-n					04124098-n	saddlebag%1:06:00::
http://www.wikidata.org/entity/Q1375949	samba	07070935-n					07056895-n	samba%1:10:00::
http://www.wikidata.org/entity/Q1375949	samba	00538229-n					00537192-n	samba%1:04:00::
http://www.wikidata.org/entity/Q1513987	sampler	04140294-n					04133211-n	sampler%1:06:00::
http://www.wikidata.org/entity/Q1572895	Salvo	00990406-n					00988320-n	volley%1:04:00:: burst%1:04:01:: salvo%1:04:00:: fusillade%1:04:00::
http://www.wikidata.org/entity/Q1670674	mineral lick	09443567-n					09420689-n	lick%1:17:00:: salt_lick%1:17:00::
http://www.wikidata.org/entity/Q2120101	safe deposit box	04132358-n					04125257-n	safety_deposit_box%1:06:00:: safety-deposit%1:06:00:: lockbox%1:06:00:: safe-deposit%1:06:00:: deposit_box%1:06:00:: safe-deposit_box%1:06:00::
http://www.wikidata.org/entity/Q2211650	sadomasochism	07509158-n					07494018-n	sadomasochism%1:12:00::
http://www.wikidata.org/entity/Q2215809	Salver	04139012-n					04131929-n	salver%1:06:00::
http://www.wikidata.org/entity/Q2217217	samite	04139912-n					04132829-n	samite%1:06:00::
http://www.wikidata.org/entity/Q2614003	Rubus parviflorus	12677843-n					12657082-n	salmon_berry%1:20:00:: rubus_parviflorus%1:20:00:: thimbleberry%1:20:02:: salmonberry%1:20:02::
http://www.wikidata.org/entity/Q2796766	salmon	02537365-n	D012474				02534734-n	salmon%1:05:00::
http://www.wikidata.org/entity/Q3219606	safety razor	04134622-n					04127521-n	safety_razor%1:06:00::
http://www.wikidata.org/entity/Q3271761	safeguard	00824631-n					00822970-n	guard%1:04:03:: precaution%1:04:00:: safeguard%1:04:00::
http://www.wikidata.org/entity/Q3300040	sailcloth	04135793-n					04128710-n	sailcloth%1:06:00::
http://www.wikidata.org/entity/Q3470206	salpingectomy	00688618-n	D058994				00687365-n	salpingectomy%1:04:00::
http://www.wikidata.org/entity/Q4004659	ointment	00260235-n	D009824				00259392-n	salve%1:04:00::
http://www.wikidata.org/entity/Q5771190	salt cellar	04138582-n					04131499-n	saltcellar%1:06:00::
http://www.wikidata.org/entity/Q7396816	sackcloth	04130322-n					04123228-n	sackcloth%1:06:00::
http://www.wikidata.org/entity/Q7396941	Sacramental	02942540-a					02931227-a	sacramental%3:01:00::
http://www.wikidata.org/entity/Q15798477	demolition waste	14882048-n					14857897-n	debris%1:27:00:: junk%1:27:00:: rubble%1:27:00:: dust%1:27:01:: detritus%1:27:01::
http://www.wikidata.org/entity/Q28122714	Ruff	02032689-n					02030035-n	ruff%1:05:00:: philomachus_pugnax%1:05:00::
http://www.wikidata.org/entity/Q28122714	Ruff	02032878-n					02030224-n	reeve%1:05:00::
http://www.wikidata.org/entity/Q48733128	Indian 1-rupee note	13725909-n					13703804-n	rupee%1:23:01:: indian_rupee%1:23:00::
http://www.wikidata.org/entity/Q111912248	Bulrush	11763763-n					11743294-n	rush%1:20:00::
http://www.wikidata.org/entity/Q751	osmium	14672085-n	D009992				14647907-n	osmium%1:27:00:: atomic_number_76%1:27:00:: os%1:27:00::
http://www.wikidata.org/entity/Q1444	organ	03278462-n					03273551-n	organ%1:06:01:: electronic_organ%1:06:00:: hammond_organ%1:06:00:: electric_organ%1:06:00::
http://www.wikidata.org/entity/Q4130	orbit	08629606-n					08612049-n	orbit%1:15:00:: celestial_orbit%1:15:00::
http://www.wikidata.org/entity/Q5887	orgasm	00062953-n	D009948				00062133-n	coming%1:04:00:: orgasm%1:04:00:: sexual_climax%1:04:00:: climax%1:04:00::
http://www.wikidata.org/entity/Q6548	Orléans	08957187-n					08937414-n	orleans%1:15:00::
http://www.wikidata.org/entity/Q7239	organism	00004475-n					00004475-n	being%1:03:00:: organism%1:03:00::
http://www.wikidata.org/entity/Q9135	operating system	06580310-n					06568134-n	os%1:10:00:: operating_system%1:10:00::
http://www.wikidata.org/entity/Q9384	testicle	05532266-n	D013737	C0039597			05524615-n	ball%1:08:01:: testicle%1:08:00:: egg%1:08:00:: bollock%1:08:00:: ballock%1:08:00:: nut%1:08:00:: orchis%1:08:00:: testis%1:08:00::
http://www.wikidata.org/entity/Q14620	optics	06110385-n					06100778-n	optics%1:09:00::
http://www.wikidata.org/entity/Q21834	Didelphidae	01877569-n	D009893				01874928-n	opossum%1:05:01:: possum%1:05:01::
http://www.wikidata.org/entity/Q25308	Orchidaceae	12061915-n	D029595				12041446-n	orchidaceous_plant%1:20:00:: orchid%1:20:00::
http://www.wikidata.org/entity/Q25332	Western Osprey	01618727-n					01616086-n	osprey%1:05:00:: fish_eagle%1:05:00:: sea_eagle%1:05:02:: pandion_haliaetus%1:05:00:: fish_hawk%1:05:00::
http://www.wikidata.org/entity/Q25388	Eurasian Golden Oriole	01578386-n					01575745-n	old_world_oriole%1:05:00:: oriole%1:05:02::
http://www.wikidata.org/entity/Q35765	Osaka	08943796-n					08924023-n	osaka%1:15:00::
http://www.wikidata.org/entity/Q36050	Salix	13185399-n	D032108				13164501-n	osier%1:20:02::
http://www.wikidata.org/entity/Q36050	Salix	12746281-n	D032108				12725521-n	osier%1:20:01::
http://www.wikidata.org/entity/Q39338	orange	00379954-a					00378892-a	orange%5:00:00:chromatic:00 orangish%5:00:00:chromatic:00
http://www.wikidata.org/entity/Q40735	coordinate origin	06018435-n					06009086-n	origin%1:09:00::
http://www.wikidata.org/entity/Q40745	trial by ordeal	01198967-n					01196477-n	ordeal%1:04:00:: trial_by_ordeal%1:04:00::
http://www.wikidata.org/entity/Q41050	Orangutan	02483126-n	D057079				02480495-n	orangutan%1:05:00:: orangutang%1:05:00:: pongo_pygmaeus%1:05:00:: orang%1:05:00::
http://www.wikidata.org/entity/Q42865	Orientalism	06167901-n					06158185-n	oriental_studies%1:09:00:: orientalism%1:09:00::
http://www.wikidata.org/entity/Q42998	orchestra	08265078-n					08248157-n	orchestra%1:14:00::
http://www.wikidata.org/entity/Q43229	organization	04775896-n	D009938				04768657-n	system%1:07:00:: organization%1:07:00:: organisation%1:07:00::
http://www.wikidata.org/entity/Q44703	ornithology	06083044-n					06073494-n	ornithology%1:09:00::
http://www.wikidata.org/entity/Q46452	opium	03856486-n	D009892				03850966-n	opium%1:06:00::
http://www.wikidata.org/entity/Q54237	osmosis	13549303-n	D009995				13528100-n	osmosis%1:22:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0029408	M19	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0157946	M19	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0029408	M15	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0157946	M15	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0029408	M47	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q62736	osteoarthritis	14211720-n	D010003	C0157946	M47	227588009	14188238-n	osteoarthritis%1:26:00:: degenerative_arthritis%1:26:00:: degenerative_joint_disease%1:26:00::
http://www.wikidata.org/entity/Q102798	ore	14712661-n					14688500-n	ore%1:27:00::
http://www.wikidata.org/entity/Q132935	Osteostraci	01478289-n					01475648-n	cephalaspid%1:05:00:: osteostracan%1:05:00::
http://www.wikidata.org/entity/Q157801	Atriplex	11851183-n	D027466				11830714-n	orache%1:20:00:: orach%1:20:00::
http://www.wikidata.org/entity/Q161714	Orchis	12063913-n					12043444-n	orchis%1:20:00::
http://www.wikidata.org/entity/Q170475	oscillation	13549168-n					13527965-n	oscillation%1:22:00::
http://www.wikidata.org/entity/Q174211	organic compound	14883989-n	D009930				14859838-n	organic_fertiliser%1:27:00:: organic%1:27:00:: organic_fertilizer%1:27:00::
http://www.wikidata.org/entity/Q184554	orogeny	13549020-n					13527817-n	orogeny%1:22:00::
http://www.wikidata.org/entity/Q186198	Eastern Hemisphere	08579780-n					08562243-n	orient%1:15:01:: eastern_hemisphere%1:15:00::
http://www.wikidata.org/entity/Q186240	ostracism	00208283-n					00207434-n	ostracism%1:04:00::
http://www.wikidata.org/entity/Q191488	Ornithischia	01703111-n					01700470-n	ornithischian_dinosaur%1:05:00:: ornithischian%1:05:00::
http://www.wikidata.org/entity/Q191780	ordinal number	13618523-n					13597280-n	no.%1:23:00:: ordinal_number%1:23:00:: ordinal%1:23:00::
http://www.wikidata.org/entity/Q192852	political opposition	08421145-n					08404188-n	opposition%1:14:01::
http://www.wikidata.org/entity/Q200535	wealth	14515957-n					14492373-n	sumptuousness%1:26:00:: luxuriousness%1:26:00:: luxury%1:26:00:: opulence%1:26:00::
http://www.wikidata.org/entity/Q206630	Ortolan Bunting	01540536-n					01537895-n	ortolan_bunting%1:05:00:: emberiza_hortulana%1:05:00:: ortolan%1:05:00::
http://www.wikidata.org/entity/Q215067	orthogonality	13851260-n					13829047-n	orthogonal_opposition%1:24:00:: orthogonality%1:24:00:: perpendicularity%1:24:00::
http://www.wikidata.org/entity/Q216685	Orthopedics	06073656-n					06064106-n	orthopedics%1:09:00:: orthopaedics%1:09:00::
http://www.wikidata.org/entity/Q217175	architectural order	04706004-n					04698656-n	order%1:07:00::
http://www.wikidata.org/entity/Q249997	electronic oscillator	03862950-n					03857430-n	oscillator%1:06:00::
http://www.wikidata.org/entity/Q255595	ossuary	03863605-n					03858085-n	ossuary%1:06:00::
http://www.wikidata.org/entity/Q287246	Orthomyxoviridae	01339719-n	D009975				01337078-n	orthomyxovirus%1:05:00::
http://www.wikidata.org/entity/Q334173	opportunism	04842719-n					04835488-n	self-seeking%1:07:00:: self-interest%1:07:01:: expedience%1:07:01:: opportunism%1:07:00::
http://www.wikidata.org/entity/Q383258	orthodoxy	04808562-n					04801313-n	orthodoxy%1:07:00::
http://www.wikidata.org/entity/Q383258	orthodoxy	06221546-n					06211811-n	orthodoxy%1:09:00::
http://www.wikidata.org/entity/Q410198	L-ornithine	14631556-n	D009952				14607378-n	ornithine%1:27:00::
http://www.wikidata.org/entity/Q411097	organophosphate	14994553-n	D010755				14969994-n	organophosphate%1:27:00::
http://www.wikidata.org/entity/Q420107	opsonin	15054831-n					15030264-n	opsonin%1:27:00::
http://www.wikidata.org/entity/Q453503	Originalism	05955083-n					05946234-n	originalism%1:09:00::
http://www.wikidata.org/entity/Q467430	Ornithopod	01708232-n					01705591-n	ornithopod_dinosaur%1:05:00:: ornithopod%1:05:00::
