item	wordnet_id	MESH	CUI
http://www.wikidata.org/entity/Q1650	09500848-n		
http://www.wikidata.org/entity/Q1715	08791512-n		
http://www.wikidata.org/entity/Q1763	09031093-n		
http://www.wikidata.org/entity/Q1770	09034900-n		
http://www.wikidata.org/entity/Q1780	08777096-n		
http://www.wikidata.org/entity/Q1781	08972196-n		
http://www.wikidata.org/entity/Q1827	07908487-n		
http://www.wikidata.org/entity/Q1850	08734892-n		
http://www.wikidata.org/entity/Q1861	09059355-n		
http://www.wikidata.org/entity/Q1891	08824310-n		
http://www.wikidata.org/entity/Q2001	11132367-n		
http://www.wikidata.org/entity/Q2007	08844469-n	D015873	
http://www.wikidata.org/entity/Q2066	08790627-n		
http://www.wikidata.org/entity/Q2141	08845994-n		
http://www.wikidata.org/entity/Q2145	08848309-n		
http://www.wikidata.org/entity/Q2167	08784404-n		
http://www.wikidata.org/entity/Q2256	08897840-n		
http://www.wikidata.org/entity/Q2277	08818110-n		
http://www.wikidata.org/entity/Q2813	07944936-n		
http://www.wikidata.org/entity/Q2946	04536781-n		
http://www.wikidata.org/entity/Q3123	09337963-n		
http://www.wikidata.org/entity/Q3376	08830404-n		
http://www.wikidata.org/entity/Q3604	08780656-n		
http://www.wikidata.org/entity/Q3616	08931194-n		
http://www.wikidata.org/entity/Q3624	08796253-n		
http://www.wikidata.org/entity/Q3748	08979268-n		
http://www.wikidata.org/entity/Q3805	08947321-n		
http://www.wikidata.org/entity/Q3889	08993905-n		
http://www.wikidata.org/entity/Q3947	03549540-n		
http://www.wikidata.org/entity/Q4078	08740478-n		
http://www.wikidata.org/entity/Q4121	09332726-n		
http://www.wikidata.org/entity/Q4579	06448978-n		
http://www.wikidata.org/entity/Q4605	10867590-n		
http://www.wikidata.org/entity/Q4648	08928282-n		
http://www.wikidata.org/entity/Q4654	09596583-n		
http://www.wikidata.org/entity/Q4675	09200282-n		
http://www.wikidata.org/entity/Q5023	09278674-n		
http://www.wikidata.org/entity/Q5377	00465962-n	D006055	
http://www.wikidata.org/entity/Q5492	09353972-n		
http://www.wikidata.org/entity/Q5607	03783287-n	D003629	
http://www.wikidata.org/entity/Q5715	08919578-n		
http://www.wikidata.org/entity/Q6097	07949081-n	D013662	
http://www.wikidata.org/entity/Q6293	03343766-n		
http://www.wikidata.org/entity/Q6598	07838494-n		
http://www.wikidata.org/entity/Q6946	01342442-n	D003587	
http://www.wikidata.org/entity/Q7193	06087198-n	D008829	
http://www.wikidata.org/entity/Q7466	09088376-n		
http://www.wikidata.org/entity/Q7547	09413766-n		
http://www.wikidata.org/entity/Q7735	00443966-n	D004242	
http://www.wikidata.org/entity/Q7793	10882103-n		
http://www.wikidata.org/entity/Q7802	07695101-n	D001939	
http://www.wikidata.org/entity/Q7886	05394887-n	D008168	C0024109
http://www.wikidata.org/entity/Q7955	02126965-n		
http://www.wikidata.org/entity/Q8148	00925258-n	D007221	
http://www.wikidata.org/entity/Q8275	06393695-n		
http://www.wikidata.org/entity/Q8276	06443166-n		
http://www.wikidata.org/entity/Q8486	07945759-n	D003069	
http://www.wikidata.org/entity/Q8673	08996974-n		
http://www.wikidata.org/entity/Q8740	01312298-n	D047829	
http://www.wikidata.org/entity/Q8810	09048233-n		
http://www.wikidata.org/entity/Q8839	09263413-n		
http://www.wikidata.org/entity/Q8844	09262957-n		
http://www.wikidata.org/entity/Q8849	08704396-n		
http://www.wikidata.org/entity/Q9053	07628241-n		
http://www.wikidata.org/entity/Q9128	04958550-n	D008027	
http://www.wikidata.org/entity/Q9165	10646444-n		
http://www.wikidata.org/entity/Q9184	06444046-n		
http://www.wikidata.org/entity/Q9188	03288884-n		
http://www.wikidata.org/entity/Q9285	09274135-n		
http://www.wikidata.org/entity/Q9361	09043162-n		
http://www.wikidata.org/entity/Q9438	10840394-n		
http://www.wikidata.org/entity/Q9647	05335315-n		
http://www.wikidata.org/entity/Q9656	05545209-n	D001065	C0003617
http://www.wikidata.org/entity/Q10257	03031618-n		
http://www.wikidata.org/entity/Q10470	09258984-n		
http://www.wikidata.org/entity/Q10486	09414417-n		
http://www.wikidata.org/entity/Q10503	09399778-n		
http://www.wikidata.org/entity/Q10511	09413129-n		
http://www.wikidata.org/entity/Q10513	09441832-n		
http://www.wikidata.org/entity/Q10521	09493473-n		
http://www.wikidata.org/entity/Q10538	09255748-n		
http://www.wikidata.org/entity/Q10542	09464256-n		
http://www.wikidata.org/entity/Q122195	07922219-n		
http://www.wikidata.org/entity/Q123808	06455328-n		
http://www.wikidata.org/entity/Q123867	11298110-n		
http://www.wikidata.org/entity/Q125384	09003184-n		
http://www.wikidata.org/entity/Q125905	09023224-n		
http://www.wikidata.org/entity/Q126084	08811162-n		
http://www.wikidata.org/entity/Q126236	09976259-n		
http://www.wikidata.org/entity/Q127417	11166660-n		
http://www.wikidata.org/entity/Q128011	08765909-n		
http://www.wikidata.org/entity/Q128295	09165411-n		
http://www.wikidata.org/entity/Q128499	09039671-n		
http://www.wikidata.org/entity/Q129031	07874312-n		
http://www.wikidata.org/entity/Q130227	09535010-n		
http://www.wikidata.org/entity/Q130760	04505818-n		
http://www.wikidata.org/entity/Q130800	09012573-n		
http://www.wikidata.org/entity/Q130983	05493206-n	D002531	C0007765
http://www.wikidata.org/entity/Q131071	09502765-n		
http://www.wikidata.org/entity/Q131087	09613946-n		
http://www.wikidata.org/entity/Q131090	09580899-n		
http://www.wikidata.org/entity/Q131101	06458891-n		
http://www.wikidata.org/entity/Q131346	09601426-n		
http://www.wikidata.org/entity/Q131347	09103079-n		
http://www.wikidata.org/entity/Q131445	09619907-n		
http://www.wikidata.org/entity/Q131474	09603299-n		
http://www.wikidata.org/entity/Q131489	06457399-n		
http://www.wikidata.org/entity/Q131575	09584884-n		
http://www.wikidata.org/entity/Q131582	07628875-n		
http://www.wikidata.org/entity/Q131585	09594268-n		
http://www.wikidata.org/entity/Q131671	11421190-n		
http://www.wikidata.org/entity/Q131737	06471351-n		
http://www.wikidata.org/entity/Q131818	08724477-n		
http://www.wikidata.org/entity/Q132305	10948050-n		
http://www.wikidata.org/entity/Q132325	06477701-n	D008515	
http://www.wikidata.org/entity/Q132564	08804901-n		
http://www.wikidata.org/entity/Q132682	11218365-n		
http://www.wikidata.org/entity/Q133054	11259133-n		
http://www.wikidata.org/entity/Q133116	08846681-n		
http://www.wikidata.org/entity/Q133123	08806440-n		
http://www.wikidata.org/entity/Q134041	12217728-n		
http://www.wikidata.org/entity/Q134185	07778889-n		
http://www.wikidata.org/entity/Q134641	11116635-n		
http://www.wikidata.org/entity/Q134646	10876395-n		
http://www.wikidata.org/entity/Q134737	14455458-n		
http://www.wikidata.org/entity/Q134942	11184960-n		
http://www.wikidata.org/entity/Q135250	11622929-n		
http://www.wikidata.org/entity/Q135615	09130677-n		
http://www.wikidata.org/entity/Q138367	09135986-n		
http://www.wikidata.org/entity/Q138712	11272382-n		
http://www.wikidata.org/entity/Q139819	13786226-n		
http://www.wikidata.org/entity/Q140732	06258660-n		
http://www.wikidata.org/entity/Q141704	11190754-n		
http://www.wikidata.org/entity/Q143873	03435869-n		
http://www.wikidata.org/entity/Q145909	11767937-n		
http://www.wikidata.org/entity/Q146322	14927246-n	D011140	
http://www.wikidata.org/entity/Q146763	11036071-n		
http://www.wikidata.org/entity/Q146935	11644418-n		
http://www.wikidata.org/entity/Q147676	11383925-n		
http://www.wikidata.org/entity/Q148234	10893980-n		
http://www.wikidata.org/entity/Q148558	02903443-n		
http://www.wikidata.org/entity/Q149566	08426792-n		
http://www.wikidata.org/entity/Q150242	12055682-n		
http://www.wikidata.org/entity/Q150767	10884231-n		
http://www.wikidata.org/entity/Q150784	09256353-n		
http://www.wikidata.org/entity/Q150995	06786993-n		
http://www.wikidata.org/entity/Q151070	07611731-n		
http://www.wikidata.org/entity/Q151187	08345018-n		
http://www.wikidata.org/entity/Q151985	08961454-n		
http://www.wikidata.org/entity/Q152220	08046661-n		
http://www.wikidata.org/entity/Q152281	07904204-n		
http://www.wikidata.org/entity/Q152452	11218851-n		
http://www.wikidata.org/entity/Q152854	09415055-n		
http://www.wikidata.org/entity/Q153243	11017884-n		
http://www.wikidata.org/entity/Q154365	08261980-n		
http://www.wikidata.org/entity/Q154549	09916137-n		
http://www.wikidata.org/entity/Q155626	11301827-n		
http://www.wikidata.org/entity/Q155790	11406133-n		
http://www.wikidata.org/entity/Q156054	09482523-n		
http://www.wikidata.org/entity/Q156859	06154213-n		
http://www.wikidata.org/entity/Q156871	05491542-n	D010902	C0032005
http://www.wikidata.org/entity/Q156944	12775741-n		
http://www.wikidata.org/entity/Q157431	12071572-n		
http://www.wikidata.org/entity/Q157522	11657698-n		
http://www.wikidata.org/entity/Q157802	10313681-n		
http://www.wikidata.org/entity/Q157842	12112067-n		
http://www.wikidata.org/entity/Q157882	12115129-n		
http://www.wikidata.org/entity/Q157914	12904025-n		
http://www.wikidata.org/entity/Q157920	12191615-n		
http://www.wikidata.org/entity/Q157942	04115916-n		
http://www.wikidata.org/entity/Q158834	12850982-n		
http://www.wikidata.org/entity/Q159288	09089142-n		
http://www.wikidata.org/entity/Q159394	09781524-n		
http://www.wikidata.org/entity/Q159592	11220080-n		
http://www.wikidata.org/entity/Q159753	12578186-n		
http://www.wikidata.org/entity/Q159898	09470373-n		
http://www.wikidata.org/entity/Q159905	11071371-n		
http://www.wikidata.org/entity/Q159984	11859636-n		
http://www.wikidata.org/entity/Q160742	02670108-n		
http://www.wikidata.org/entity/Q161238	00904277-n	D008279	
http://www.wikidata.org/entity/Q165725	01305426-n		
http://www.wikidata.org/entity/Q172317	00415612-n		
http://www.wikidata.org/entity/Q1593618	04499229-n		
http://www.wikidata.org/entity/Q1607404	10860661-n		
http://www.wikidata.org/entity/Q1613753	06284639-n		
http://www.wikidata.org/entity/Q1615371	04332942-n		
http://www.wikidata.org/entity/Q1616075	04413485-n		
http://www.wikidata.org/entity/Q1621598	10847695-n		
http://www.wikidata.org/entity/Q1621603	07605639-n		
http://www.wikidata.org/entity/Q1627155	03535983-n		
http://www.wikidata.org/entity/Q1629605	10273400-n		
http://www.wikidata.org/entity/Q1635829	12851328-n		
http://www.wikidata.org/entity/Q1639520	07675538-n		
http://www.wikidata.org/entity/Q1642026	05595464-n		
http://www.wikidata.org/entity/Q1642960	10389227-n		
http://www.wikidata.org/entity/Q1645483	09001191-n		
http://www.wikidata.org/entity/Q1646408	09773548-n		
http://www.wikidata.org/entity/Q1647325	09603528-n		
http://www.wikidata.org/entity/Q1657500	09804677-n		
http://www.wikidata.org/entity/Q1660181	03567919-n		
http://www.wikidata.org/entity/Q1668211	03074063-n		
http://www.wikidata.org/entity/Q1677915	09442661-n		
http://www.wikidata.org/entity/Q1690958	10475481-n		
http://www.wikidata.org/entity/Q1744721	06808514-n		
http://www.wikidata.org/entity/Q1751888	04606562-n		
http://www.wikidata.org/entity/Q1752720	09965757-n		
http://www.wikidata.org/entity/Q1752776	10155362-n		
http://www.wikidata.org/entity/Q1758798	05556694-n	D012785	C0037009
http://www.wikidata.org/entity/Q1760262	01003582-n		
http://www.wikidata.org/entity/Q1760988	10564972-n		
http://www.wikidata.org/entity/Q1780133	09961754-n		
http://www.wikidata.org/entity/Q1802963	03724592-n		
http://www.wikidata.org/entity/Q1823907	10785103-n		
http://www.wikidata.org/entity/Q1862087	10028816-n	D011329	
http://www.wikidata.org/entity/Q1862564	12883272-n	D031346	
http://www.wikidata.org/entity/Q1863064	09780641-n		
http://www.wikidata.org/entity/Q1865480	02808769-n		
http://www.wikidata.org/entity/Q1866347	07643677-n		
http://www.wikidata.org/entity/Q1872015	11376278-n		
http://www.wikidata.org/entity/Q1876249	04402467-n		
http://www.wikidata.org/entity/Q1892360	07926619-n		
http://www.wikidata.org/entity/Q1900657	10596736-n		
http://www.wikidata.org/entity/Q1911141	09380243-n		
http://www.wikidata.org/entity/Q1930430	13870151-n		
http://www.wikidata.org/entity/Q1932461	10334610-n	D054242	
http://www.wikidata.org/entity/Q1936177	08290925-n		
http://www.wikidata.org/entity/Q1940083	03529313-n		
http://www.wikidata.org/entity/Q1940809	02753075-n		
http://www.wikidata.org/entity/Q1956246	13308437-n		
http://www.wikidata.org/entity/Q1969490	09485179-n		
http://www.wikidata.org/entity/Q1969573	06774956-n		
http://www.wikidata.org/entity/Q1983003	05229884-n		C1184482
http://www.wikidata.org/entity/Q2031933	10405053-n		
http://www.wikidata.org/entity/Q2034021	10053137-n		
http://www.wikidata.org/entity/Q2035032	14273267-n	D015831	C0029423
http://www.wikidata.org/entity/Q2037332	03320589-n		
http://www.wikidata.org/entity/Q2045958	11636937-n		
http://www.wikidata.org/entity/Q2054507	09961443-n		
http://www.wikidata.org/entity/Q2055062	01213037-n		
http://www.wikidata.org/entity/Q2055880	03901800-n		
http://www.wikidata.org/entity/Q2069129	02155098-n		
http://www.wikidata.org/entity/Q2092064	14194254-n	D006467	C0019069
http://www.wikidata.org/entity/Q2092064	14194254-n	D006467	C4025649
http://www.wikidata.org/entity/Q2094522	15111112-n		
http://www.wikidata.org/entity/Q2094773	04216878-n		
http://www.wikidata.org/entity/Q2097111	09284988-n		
http://www.wikidata.org/entity/Q2098091	03960783-n		
http://www.wikidata.org/entity/Q2104072	03988118-n		
http://www.wikidata.org/entity/Q2106696	03243289-n		
http://www.wikidata.org/entity/Q2119832	07614499-n		
http://www.wikidata.org/entity/Q2131289	09178866-n		
http://www.wikidata.org/entity/Q2135808	10531553-n		
http://www.wikidata.org/entity/Q2137116	12359496-n		
http://www.wikidata.org/entity/Q2144423	10687302-n		
http://www.wikidata.org/entity/Q2145981	10534555-n		
http://www.wikidata.org/entity/Q2154735	01096217-n		
http://www.wikidata.org/entity/Q2157757	11400650-n		
http://www.wikidata.org/entity/Q2162020	09400926-n		
http://www.wikidata.org/entity/Q2165298	12357244-n		
http://www.wikidata.org/entity/Q2165411	14379306-n	D013166	C0029644
http://www.wikidata.org/entity/Q2165411	14379306-n	D013166	C0038012
http://www.wikidata.org/entity/Q2166541	07918683-n		
http://www.wikidata.org/entity/Q2168429	07813333-n		
http://www.wikidata.org/entity/Q2180295	10302734-n		
http://www.wikidata.org/entity/Q2231101	03296324-n		
http://www.wikidata.org/entity/Q2233172	05936599-n		
http://www.wikidata.org/entity/Q2234382	04246180-n		
http://www.wikidata.org/entity/Q2250229	04213857-n		
http://www.wikidata.org/entity/Q2282074	04128822-n		
http://www.wikidata.org/entity/Q2288528	02579795-n		
http://www.wikidata.org/entity/Q2294052	10523683-n		
http://www.wikidata.org/entity/Q2302413	07812625-n		
http://www.wikidata.org/entity/Q2302770	02906120-n		
http://www.wikidata.org/entity/Q2303071	10644800-n		
http://www.wikidata.org/entity/Q2306091	10640274-n		
http://www.wikidata.org/entity/Q2309900	10189389-n		
http://www.wikidata.org/entity/Q2313151	10311853-n		
http://www.wikidata.org/entity/Q2336535	10226506-n		
http://www.wikidata.org/entity/Q2352187	07862533-n		
http://www.wikidata.org/entity/Q2353265	05600488-n	D018483	C0242696
http://www.wikidata.org/entity/Q2356340	02781674-n		
http://www.wikidata.org/entity/Q2366126	06884878-n		
http://www.wikidata.org/entity/Q1589	11008883-n		
http://www.wikidata.org/entity/Q1744	11168738-n		
http://www.wikidata.org/entity/Q1809	14675658-n	D011399	
http://www.wikidata.org/entity/Q1830	10946668-n		
http://www.wikidata.org/entity/Q2599	11187942-n		
http://www.wikidata.org/entity/Q2791	11016673-n		
http://www.wikidata.org/entity/Q3816	11300003-n		
http://www.wikidata.org/entity/Q5264	11071627-n		
http://www.wikidata.org/entity/Q5681	11174847-n		
http://www.wikidata.org/entity/Q5686	10954161-n		
http://www.wikidata.org/entity/Q5928	11060020-n		
http://www.wikidata.org/entity/Q5977	11076649-n		
http://www.wikidata.org/entity/Q6691	11077376-n		
http://www.wikidata.org/entity/Q7226	11101343-n		
http://www.wikidata.org/entity/Q7327	11006862-n		
http://www.wikidata.org/entity/Q7349	11055776-n		
http://www.wikidata.org/entity/Q7351	11307006-n		
http://www.wikidata.org/entity/Q7362	13154372-n	D004423	C0013443
http://www.wikidata.org/entity/Q7721	11220482-n		
http://www.wikidata.org/entity/Q7724	11342476-n		
http://www.wikidata.org/entity/Q8750	10986310-n		
http://www.wikidata.org/entity/Q8958	11040509-n		
http://www.wikidata.org/entity/Q9021	11258896-n		
http://www.wikidata.org/entity/Q9319	11363203-n		
http://www.wikidata.org/entity/Q9327	11185329-n		
http://www.wikidata.org/entity/Q9582	10994732-n		
http://www.wikidata.org/entity/Q9960	11275450-n		
http://www.wikidata.org/entity/Q10943	07866305-n	D002611	
http://www.wikidata.org/entity/Q11241	06290815-n		
http://www.wikidata.org/entity/Q11442	02837983-n		
http://www.wikidata.org/entity/Q11472	06280609-n	D010209	
http://www.wikidata.org/entity/Q11613	11369734-n		
http://www.wikidata.org/entity/Q11708	08732943-n	D001210	
http://www.wikidata.org/entity/Q11813	11168476-n		
http://www.wikidata.org/entity/Q11824	10630633-n		
http://www.wikidata.org/entity/Q11887	11046227-n		
http://www.wikidata.org/entity/Q11903	11090377-n		
http://www.wikidata.org/entity/Q12117	12162012-n		
http://www.wikidata.org/entity/Q12128	06056961-n	D003813	
http://www.wikidata.org/entity/Q12202	10684289-n	D020521	
http://www.wikidata.org/entity/Q12280	02901994-n		
http://www.wikidata.org/entity/Q12303	09048574-n		
http://www.wikidata.org/entity/Q12312	11254803-n		
http://www.wikidata.org/entity/Q12493	03225216-n		
http://www.wikidata.org/entity/Q12558	02829124-n		
http://www.wikidata.org/entity/Q12570	04373454-n		
http://www.wikidata.org/entity/Q12714	02955021-n		
http://www.wikidata.org/entity/Q12724	08819398-n		
http://www.wikidata.org/entity/Q12975	09217816-n		
http://www.wikidata.org/entity/Q13028	09420025-n		
http://www.wikidata.org/entity/Q13034	09422360-n		
http://www.wikidata.org/entity/Q13184	13158186-n		
http://www.wikidata.org/entity/Q13191	07763583-n		
http://www.wikidata.org/entity/Q13230	10951385-n		
http://www.wikidata.org/entity/Q13233	07630109-n	D007054	
http://www.wikidata.org/entity/Q13276	07644479-n		
http://www.wikidata.org/entity/Q13898	10987864-n		
